"employee_scd_id";"employee_id";"year";"status";"country";"department";"date_situation";"seniority_group"
202500768;768;2025;"Non-manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500769;769;2025;"Non-manager";"Denmark";"Transformation & Change Management";"2025-12-15";"1-2 years"
202500770;770;2025;"Manager";"Sweden";"Customer Experience & Design";"2025-12-15";"6-9 years"
202500771;771;2025;"Manager";"Spain";"Transformation & Change Management";"2025-12-15";"6-9 years"
202500772;772;2025;"Non-manager";"Spain";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202500773;773;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500774;774;2025;"Manager";"Denmark";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202500775;775;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202500777;777;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500779;779;2025;"Non-manager";"Spain";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202500780;780;2025;"Non-manager";"Spain";"Sales & Business Development";"2025-12-15";"6-9 years"
202500781;781;2025;"Non-manager";"Germany";"Customer Experience & Design";"2025-12-15";"6-9 years"
202500782;782;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202500783;783;2025;"Manager";"Denmark";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202500784;784;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202500785;785;2025;"Manager";"Germany";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500787;787;2025;"Non-manager";"Germany";"Sales & Business Development";"2025-12-15";"6-9 years"
202500788;788;2025;"Manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500789;789;2025;"Manager";"Sweden";"Cybersecurity & Digital Risk";"2025-12-15";"10-15 years"
202500790;790;2025;"Manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500791;791;2025;"Manager";"France";"Customer Experience & Design";"2025-12-15";"3-5 years"
202500792;792;2025;"Non-manager";"Sweden";"Customer Experience & Design";"2025-12-15";"3-5 years"
202500793;793;2025;"Non-manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500794;794;2025;"Non-manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"1-2 years"
202500795;795;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500796;796;2025;"Non-manager";"Sweden";"Sales & Business Development";"2025-12-15";"6-9 years"
202500798;798;2025;"Non-manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"1-2 years"
202500799;799;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202500800;800;2025;"Non-manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500801;801;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500802;802;2025;"Non-manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202500803;803;2025;"Manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202500804;804;2025;"Manager";"Denmark";"Customer Experience & Design";"2025-12-15";"3-5 years"
202500805;805;2025;"Manager";"Germany";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202500806;806;2025;"Non-manager";"Spain";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202500807;807;2025;"Non-manager";"Spain";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202500808;808;2025;"Non-manager";"Sweden";"Finance & Operations";"2025-12-15";"6-9 years"
202500809;809;2025;"Non-manager";"Spain";"Cybersecurity & Digital Risk";"2025-12-15";"1-2 years"
202500811;811;2025;"Manager";"France";"Cybersecurity & Digital Risk";"2025-12-15";"10-15 years"
202500812;812;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500813;813;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"10-15 years"
202500814;814;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500815;815;2025;"Manager";"Sweden";"Customer Experience & Design";"2025-12-15";"3-5 years"
202500816;816;2025;"Non-manager";"Denmark";"Human Resources";"2025-12-15";"1-2 years"
202500817;817;2025;"Non-manager";"Spain";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202500818;818;2025;"Manager";"France";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202500819;819;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500820;820;2025;"Non-manager";"Sweden";"Human Resources";"2025-12-15";"6-9 years"
202500821;821;2025;"Non-manager";"Spain";"Transformation & Change Management";"2025-12-15";"1-2 years"
202500822;822;2025;"Manager";"Spain";"Transformation & Change Management";"2025-12-15";"10-15 years"
202500823;823;2025;"Non-manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"1-2 years"
202500824;824;2025;"Manager";"Sweden";"Human Resources";"2025-12-15";"6-9 years"
202500825;825;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500826;826;2025;"Manager";"France";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202500827;827;2025;"Manager";"Denmark";"Sales & Business Development";"2025-12-15";"6-9 years"
202500830;830;2025;"Non-manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500831;831;2025;"Non-manager";"Sweden";"Finance & Operations";"2025-12-15";"1-2 years"
202500832;832;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"3-5 years"
202500833;833;2025;"Manager";"France";"Customer Experience & Design";"2025-12-15";"6-9 years"
202500834;834;2025;"Manager";"Sweden";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202500835;835;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202500836;836;2025;"Non-manager";"France";"Human Resources";"2025-12-15";"3-5 years"
202500837;837;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"1-2 years"
202500838;838;2025;"Manager";"Denmark";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500839;839;2025;"Non-manager";"Spain";"Sales & Business Development";"2025-12-15";"3-5 years"
202500840;840;2025;"Non-manager";"Sweden";"Sales & Business Development";"2025-12-15";"3-5 years"
202500841;841;2025;"Manager";"Spain";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500842;842;2025;"Non-manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"1-2 years"
202500843;843;2025;"Non-manager";"Spain";"Transformation & Change Management";"2025-12-15";"1-2 years"
202500844;844;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"6-9 years"
202500845;845;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"10-15 years"
202500846;846;2025;"Non-manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202500847;847;2025;"Manager";"Spain";"Finance & Operations";"2025-12-15";"3-5 years"
202500848;848;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"15+ years"
202500850;850;2025;"Manager";"Germany";"Sales & Business Development";"2025-12-15";"3-5 years"
202500851;851;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500852;852;2025;"Non-manager";"Denmark";"Customer Experience & Design";"2025-12-15";"3-5 years"
202500853;853;2025;"Non-manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500854;854;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202500855;855;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500856;856;2025;"Non-manager";"Spain";"Transformation & Change Management";"2025-12-15";"1-2 years"
202500857;857;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202500858;858;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"6-9 years"
202500859;859;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202500860;860;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202500861;861;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"15+ years"
202500862;862;2025;"Non-manager";"Germany";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202500863;863;2025;"Non-manager";"Sweden";"Customer Experience & Design";"2025-12-15";"10-15 years"
202500864;864;2025;"Non-manager";"Germany";"Customer Experience & Design";"2025-12-15";"3-5 years"
202500865;865;2025;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2025-12-15";"3-5 years"
202500867;867;2025;"Manager";"Sweden";"Customer Experience & Design";"2025-12-15";"3-5 years"
202500868;868;2025;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202500869;869;2025;"Non-manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500870;870;2025;"Manager";"Spain";"Human Resources";"2025-12-15";"6-9 years"
202500871;871;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500872;872;2025;"Manager";"Denmark";"Technology & IT Strategy";"2025-12-15";"1-2 years"
202500873;873;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500875;875;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202500876;876;2025;"Manager";"Spain";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500877;877;2025;"Manager";"France";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202500878;878;2025;"Non-manager";"France";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500880;880;2025;"Manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202500881;881;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"15+ years"
202500882;882;2025;"Non-manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202500883;883;2025;"Manager";"France";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500884;884;2025;"Manager";"Denmark";"Human Resources";"2025-12-15";"10-15 years"
202500885;885;2025;"Manager";"Denmark";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202500886;886;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"3-5 years"
202500887;887;2025;"Non-manager";"Sweden";"Finance & Operations";"2025-12-15";"6-9 years"
202500888;888;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500889;889;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202500890;890;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"6-9 years"
202500891;891;2025;"Non-manager";"Sweden";"Finance & Operations";"2025-12-15";"6-9 years"
202500892;892;2025;"Non-manager";"Denmark";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202500894;894;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500895;895;2025;"Manager";"Spain";"Human Resources";"2025-12-15";"3-5 years"
202500896;896;2025;"Non-manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202500897;897;2025;"Non-manager";"Spain";"Human Resources";"2025-12-15";"3-5 years"
202500898;898;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202500899;899;2025;"Manager";"Spain";"Cybersecurity & Digital Risk";"2025-12-15";"3-5 years"
202500900;900;2025;"Manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202500901;901;2025;"Non-manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500902;902;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500903;903;2025;"Manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500904;904;2025;"Non-manager";"France";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202500905;905;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202500906;906;2025;"Non-manager";"France";"Cybersecurity & Digital Risk";"2025-12-15";"3-5 years"
202500907;907;2025;"Non-manager";"Sweden";"Sales & Business Development";"2025-12-15";"3-5 years"
202500908;908;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202500909;909;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500910;910;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202500911;911;2025;"Non-manager";"Sweden";"Human Resources";"2025-12-15";"1-2 years"
202500912;912;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500913;913;2025;"Manager";"Sweden";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202500914;914;2025;"Manager";"Spain";"Sales & Business Development";"2025-12-15";"6-9 years"
202500915;915;2025;"Manager";"Germany";"Finance & Operations";"2025-12-15";"1-2 years"
202500916;916;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500917;917;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202500918;918;2025;"Non-manager";"Spain";"Customer Experience & Design";"2025-12-15";"10-15 years"
202500919;919;2025;"Non-manager";"France";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202500920;920;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"10-15 years"
202500921;921;2025;"Non-manager";"Spain";"Sales & Business Development";"2025-12-15";"3-5 years"
202500922;922;2025;"Manager";"Spain";"Customer Experience & Design";"2025-12-15";"3-5 years"
202500923;923;2025;"Manager";"Germany";"Technology & IT Strategy";"2025-12-15";"1-2 years"
202500924;924;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500925;925;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500926;926;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500927;927;2025;"Manager";"France";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500928;928;2025;"Manager";"France";"Digital Marketing & Growth";"2025-12-15";"10-15 years"
202500929;929;2025;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2025-12-15";"3-5 years"
202500930;930;2025;"Manager";"Spain";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500931;931;2025;"Manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500932;932;2025;"Manager";"France";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500934;934;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500935;935;2025;"Non-manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500937;937;2025;"Manager";"France";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202500938;938;2025;"Non-manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"1-2 years"
202500939;939;2025;"Non-manager";"Spain";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202500940;940;2025;"Non-manager";"Germany";"Human Resources";"2025-12-15";"15+ years"
202500941;941;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202500942;942;2025;"Non-manager";"Denmark";"Finance & Operations";"2025-12-15";"10-15 years"
202500943;943;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202500944;944;2025;"Manager";"Denmark";"Customer Experience & Design";"2025-12-15";"10-15 years"
202500945;945;2025;"Non-manager";"Sweden";"Customer Experience & Design";"2025-12-15";"3-5 years"
202500947;947;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500948;948;2025;"Non-manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500949;949;2025;"Manager";"Spain";"Sales & Business Development";"2025-12-15";"10-15 years"
202500950;950;2025;"Non-manager";"Germany";"Sales & Business Development";"2025-12-15";"6-9 years"
202500951;951;2025;"Non-manager";"Sweden";"Human Resources";"2025-12-15";"3-5 years"
202500952;952;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500953;953;2025;"Non-manager";"Spain";"Cybersecurity & Digital Risk";"2025-12-15";"3-5 years"
202500955;955;2025;"Manager";"Spain";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202500956;956;2025;"Manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500957;957;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500958;958;2025;"Non-manager";"Denmark";"Finance & Operations";"2025-12-15";"6-9 years"
202500959;959;2025;"Manager";"Denmark";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202500960;960;2025;"Non-manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500961;961;2025;"Manager";"Spain";"Cybersecurity & Digital Risk";"2025-12-15";"3-5 years"
202500962;962;2025;"Non-manager";"Germany";"Transformation & Change Management";"2025-12-15";"6-9 years"
202500964;964;2025;"Manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202500965;965;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"1-2 years"
202500966;966;2025;"Non-manager";"Sweden";"Human Resources";"2025-12-15";"10-15 years"
202500967;967;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"1-2 years"
202500968;968;2025;"Non-manager";"Germany";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500969;969;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202500970;970;2025;"Manager";"Denmark";"Transformation & Change Management";"2025-12-15";"15+ years"
202500971;971;2025;"Non-manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500972;972;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500973;973;2025;"Manager";"Spain";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202500974;974;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"1-2 years"
202500975;975;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500976;976;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202500977;977;2025;"Manager";"Spain";"Transformation & Change Management";"2025-12-15";"15+ years"
202500978;978;2025;"Manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"15+ years"
202500979;979;2025;"Manager";"Sweden";"Human Resources";"2025-12-15";"1-2 years"
202500980;980;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500981;981;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"15+ years"
202500982;982;2025;"Manager";"Denmark";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500984;984;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202500985;985;2025;"Manager";"Denmark";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202500986;986;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202500987;987;2025;"Manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202500988;988;2025;"Manager";"Spain";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202500990;990;2025;"Non-manager";"Denmark";"Cybersecurity & Digital Risk";"2025-12-15";"3-5 years"
202500991;991;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"6-9 years"
202500992;992;2025;"Non-manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202500993;993;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202500994;994;2025;"Manager";"Spain";"Transformation & Change Management";"2025-12-15";"10-15 years"
202500995;995;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202500996;996;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202500997;997;2025;"Manager";"Sweden";"Sales & Business Development";"2025-12-15";"1-2 years"
202500998;998;2025;"Non-manager";"Spain";"Sales & Business Development";"2025-12-15";"6-9 years"
202501000;1000;2025;"Manager";"Sweden";"Sales & Business Development";"2025-12-15";"6-9 years"
202501001;1001;2025;"Manager";"Denmark";"Sales & Business Development";"2025-12-15";"6-9 years"
202501002;1002;2025;"Non-manager";"Denmark";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501003;1003;2025;"Manager";"Germany";"Sales & Business Development";"2025-12-15";"3-5 years"
202501004;1004;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"10-15 years"
202501005;1005;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501006;1006;2025;"Manager";"Germany";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501008;1008;2025;"Non-manager";"Denmark";"Human Resources";"2025-12-15";"6-9 years"
202501009;1009;2025;"Non-manager";"Spain";"Digital Marketing & Growth";"2025-12-15";"6-9 years"
202501010;1010;2025;"Manager";"Spain";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501012;1012;2025;"Manager";"Germany";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202501014;1014;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202501015;1015;2025;"Non-manager";"Sweden";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501016;1016;2025;"Non-manager";"France";"Data & Analytics Consulting";"2025-12-15";"1-2 years"
202501017;1017;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"3-5 years"
202501018;1018;2025;"Manager";"France";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202501019;1019;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202501020;1020;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501021;1021;2025;"Manager";"Sweden";"Sales & Business Development";"2025-12-15";"6-9 years"
202501022;1022;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"1-2 years"
202501023;1023;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"10-15 years"
202501025;1025;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"1-2 years"
202501026;1026;2025;"Manager";"France";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501027;1027;2025;"Manager";"Spain";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
202501028;1028;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501029;1029;2025;"Non-manager";"France";"Human Resources";"2025-12-15";"3-5 years"
202501030;1030;2025;"Manager";"Sweden";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202501031;1031;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501032;1032;2025;"Non-manager";"France";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501033;1033;2025;"Non-manager";"France";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501034;1034;2025;"Manager";"Germany";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501036;1036;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501037;1037;2025;"Non-manager";"Denmark";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202501038;1038;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501039;1039;2025;"Manager";"Germany";"Transformation & Change Management";"2025-12-15";"15+ years"
202501040;1040;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"6-9 years"
202501041;1041;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"15+ years"
202501043;1043;2025;"Non-manager";"Denmark";"Finance & Operations";"2025-12-15";"3-5 years"
202501044;1044;2025;"Non-manager";"Spain";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501045;1045;2025;"Manager";"Sweden";"Customer Experience & Design";"2025-12-15";"6-9 years"
202501046;1046;2025;"Manager";"Denmark";"Transformation & Change Management";"2025-12-15";"15+ years"
202501047;1047;2025;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202501048;1048;2025;"Manager";"Sweden";"Customer Experience & Design";"2025-12-15";"1-2 years"
202501049;1049;2025;"Non-manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501050;1050;2025;"Manager";"France";"Human Resources";"2025-12-15";"1-2 years"
202501051;1051;2025;"Manager";"Sweden";"Sales & Business Development";"2025-12-15";"6-9 years"
202501052;1052;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"3-5 years"
202501053;1053;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"3-5 years"
202501054;1054;2025;"Manager";"Denmark";"Finance & Operations";"2025-12-15";"6-9 years"
202501055;1055;2025;"Non-manager";"Sweden";"Sales & Business Development";"2025-12-15";"1-2 years"
202501056;1056;2025;"Non-manager";"Germany";"Cybersecurity & Digital Risk";"2025-12-15";"15+ years"
202501057;1057;2025;"Manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"10-15 years"
202501058;1058;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"1-2 years"
202501059;1059;2025;"Manager";"Sweden";"Finance & Operations";"2025-12-15";"3-5 years"
202501060;1060;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501061;1061;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501062;1062;2025;"Manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"3-5 years"
202501063;1063;2025;"Non-manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501064;1064;2025;"Manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501065;1065;2025;"Non-manager";"Sweden";"Technology & IT Strategy";"2025-12-15";"15+ years"
202501067;1067;2025;"Non-manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501068;1068;2025;"Non-manager";"Sweden";"Cybersecurity & Digital Risk";"2025-12-15";"6-9 years"
202501069;1069;2025;"Manager";"France";"Cybersecurity & Digital Risk";"2025-12-15";"3-5 years"
202501070;1070;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501073;1073;2025;"Manager";"Spain";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501074;1074;2025;"Manager";"Germany";"Digital Strategy Consulting";"2025-12-15";"6-9 years"
202501075;1075;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501076;1076;2025;"Non-manager";"Germany";"Data & Analytics Consulting";"2025-12-15";"6-9 years"
202501077;1077;2025;"Manager";"Spain";"Data & Analytics Consulting";"2025-12-15";"1-2 years"
202501078;1078;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"6-9 years"
202501080;1080;2025;"Manager";"Sweden";"Transformation & Change Management";"2025-12-15";"3-5 years"
202501081;1081;2025;"Manager";"Spain";"Technology & IT Strategy";"2025-12-15";"6-9 years"
202501082;1082;2025;"Non-manager";"Sweden";"Customer Experience & Design";"2025-12-15";"3-5 years"
202501083;1083;2025;"Manager";"Sweden";"Data & Analytics Consulting";"2025-12-15";"3-5 years"
202501084;1084;2025;"Manager";"Sweden";"Digital Marketing & Growth";"2025-12-15";"1-2 years"
202501085;1085;2025;"Manager";"Sweden";"Digital Strategy Consulting";"2025-12-15";"10-15 years"
